1.24512e-06	3.31717e-05	2	
1.26588e-06	3.40941e-05	2	
1.28663e-06	3.5024e-05	2	
1.30738e-06	3.59614e-05	2	
1.32813e-06	3.69062e-05	2	
1.34888e-06	3.78583e-05	2	
1.36964e-06	3.88177e-05	2	
1.39039e-06	3.97844e-05	2	
1.41114e-06	4.07582e-05	2	
1.43189e-06	4.17392e-05	2	
1.45265e-06	4.27272e-05	2	
1.4734e-06	4.37223e-05	2	
1.49415e-06	4.47243e-05	2	
1.5149e-06	4.57333e-05	2	
1.53565e-06	4.67492e-05	2	
1.55641e-06	4.77719e-05	2	
1.57716e-06	4.88014e-05	2	
1.59791e-06	4.98377e-05	2	
1.61866e-06	5.08807e-05	2	
1.63941e-06	5.19303e-05	2	
1.66017e-06	5.29866e-05	2	
1.68092e-06	5.40494e-05	2	
1.70167e-06	5.51188e-05	2	
1.72242e-06	5.61947e-05	2	
1.74317e-06	5.7277e-05	2	
1.76393e-06	5.83658e-05	2	
1.78468e-06	5.9461e-05	2	
1.80543e-06	6.05626e-05	2	
1.82618e-06	6.16704e-05	2	
1.84693e-06	6.27845e-05	2	
1.86769e-06	6.39049e-05	2	
1.88844e-06	6.50315e-05	2	
1.90919e-06	6.61643e-05	2	
1.92994e-06	6.73032e-05	2	
1.9507e-06	6.84483e-05	2	
1.97145e-06	6.95994e-05	2	
1.9922e-06	7.07565e-05	2	
2.01295e-06	7.19197e-05	2	
2.0337e-06	7.30889e-05	2	
2.05446e-06	7.4264e-05	2	
2.07521e-06	7.54451e-05	2	
2.09596e-06	7.6632e-05	2	
2.11671e-06	7.78249e-05	2	
2.13746e-06	7.90235e-05	2	
2.15822e-06	8.0228e-05	2	
2.17897e-06	8.14383e-05	2	
2.19972e-06	8.26543e-05	2	
2.22047e-06	8.38761e-05	2	
2.24122e-06	8.51035e-05	2	
2.26198e-06	8.63366e-05	2	
2.28273e-06	8.75754e-05	2	
2.30348e-06	8.88198e-05	2	
2.32423e-06	9.00699e-05	2	
2.34498e-06	9.13254e-05	2	
2.36574e-06	9.25866e-05	2	
2.38649e-06	9.38533e-05	2	
2.40724e-06	9.51254e-05	2	
2.42799e-06	9.64031e-05	2	
2.44874e-06	9.76862e-05	2	
2.4695e-06	9.89747e-05	2	
2.49025e-06	0.000100269	2	
2.511e-06	0.000101568	2	
2.53175e-06	0.000102873	2	
2.55251e-06	0.000104183	2	
2.57326e-06	0.000105498	2	
2.59401e-06	0.000106819	2	
2.61476e-06	0.000108145	2	
2.63551e-06	0.000109476	2	
2.65627e-06	0.000110813	2	
2.67702e-06	0.000112154	2	
2.69777e-06	0.000113501	2	
2.71852e-06	0.000114853	2	
2.73927e-06	0.00011621	2	
2.76003e-06	0.000117573	2	
2.78078e-06	0.00011894	2	
2.80153e-06	0.000120313	2	
2.82228e-06	0.00012169	2	
2.84303e-06	0.000123073	2	
2.86379e-06	0.000124461	2	
2.88454e-06	0.000125854	2	
2.90529e-06	0.000127252	2	
2.92604e-06	0.000128654	2	
2.94679e-06	0.000130062	2	
2.96755e-06	0.000131475	2	
2.9883e-06	0.000132893	2	
3.00905e-06	0.000134315	2	
3.0298e-06	0.000135743	2	
3.05056e-06	0.000137175	2	
3.07131e-06	0.000138612	2	
3.09206e-06	0.000140054	2	
3.11281e-06	0.000141501	2	
3.13356e-06	0.000142953	2	
3.15432e-06	0.00014441	2	
3.17507e-06	0.000145871	2	
3.19582e-06	0.000147337	2	
3.21657e-06	0.000148808	2	
3.23732e-06	0.000150284	2	
3.25808e-06	0.000151764	2	
3.27883e-06	0.000153249	2	
3.29958e-06	0.000154739	2	
3.32033e-06	0.000156234	2	
3.34108e-06	0.000157733	2	
3.36184e-06	0.000159237	2	
3.38259e-06	0.000160745	2	
3.40334e-06	0.000162258	2	
3.42409e-06	0.000163776	2	
3.44484e-06	0.000165298	2	
3.4656e-06	0.000166825	2	
3.48635e-06	0.000168357	2	
3.5071e-06	0.000169893	2	
3.52785e-06	0.000171433	2	
3.5486e-06	0.000172978	2	
3.56936e-06	0.000174528	2	
3.59011e-06	0.000176082	2	
3.61086e-06	0.000177641	2	
3.63161e-06	0.000179204	2	
3.65237e-06	0.000180771	2	
3.67312e-06	0.000182343	2	
3.69387e-06	0.00018392	2	
3.71462e-06	0.000185501	2	
3.73537e-06	0.000187086	2	
3.75613e-06	0.000188676	2	
3.77688e-06	0.00019027	2	
3.79763e-06	0.000191868	2	
3.81838e-06	0.000193471	2	
3.83913e-06	0.000195078	2	
3.85989e-06	0.00019669	2	
3.88064e-06	0.000198306	2	
3.90139e-06	0.000199926	2	
3.92214e-06	0.000201551	2	
3.94289e-06	0.000203179	2	
3.96365e-06	0.000204813	2	
3.9844e-06	0.00020645	2	
4.00515e-06	0.000208092	2	
4.0259e-06	0.000209737	2	
4.04665e-06	0.000211388	2	
4.06741e-06	0.000213042	2	
4.08816e-06	0.000214701	2	
4.10891e-06	0.000216363	2	
4.12966e-06	0.00021803	2	
4.15042e-06	0.000219702	2	
4.17117e-06	0.000221377	2	
4.19192e-06	0.000223057	2	
4.21267e-06	0.00022474	2	
4.23342e-06	0.000226428	2	
4.25418e-06	0.00022812	2	
4.27493e-06	0.000229816	2	
4.29568e-06	0.000231517	2	
4.31643e-06	0.000233221	2	
4.33718e-06	0.000234929	2	
4.35794e-06	0.000236642	2	
4.37869e-06	0.000238359	2	
4.39944e-06	0.000240079	2	
4.42019e-06	0.000241804	2	
4.44094e-06	0.000243533	2	
4.4617e-06	0.000245266	2	
4.48245e-06	0.000247003	2	
4.5032e-06	0.000248743	2	
4.52395e-06	0.000250488	2	
4.5447e-06	0.000252237	2	
4.56546e-06	0.00025399	2	
4.58621e-06	0.000255747	2	
4.60696e-06	0.000257508	2	
4.62771e-06	0.000259273	2	
4.64846e-06	0.000261042	2	
4.66922e-06	0.000262814	2	
4.68997e-06	0.000264591	2	
4.71072e-06	0.000266372	2	
4.73147e-06	0.000268156	2	
4.75223e-06	0.000269945	2	
4.77298e-06	0.000271737	2	
4.79373e-06	0.000273533	2	
4.81448e-06	0.000275333	2	
4.83523e-06	0.000277137	2	
4.85599e-06	0.000278945	2	
4.87674e-06	0.000280757	2	
4.89749e-06	0.000282573	2	
4.91824e-06	0.000284392	2	
4.93899e-06	0.000286216	2	
4.95975e-06	0.000288043	2	
4.9805e-06	0.000289874	2	
5.00125e-06	0.000291708	2	
5.022e-06	0.000293547	2	
5.04275e-06	0.000295389	2	
5.06351e-06	0.000297236	2	
5.08426e-06	0.000299086	2	
5.10501e-06	0.000300939	2	
5.12576e-06	0.000302797	2	
5.14651e-06	0.000304658	2	
5.16727e-06	0.000306523	2	
5.18802e-06	0.000308392	2	
5.20877e-06	0.000310265	2	
5.22952e-06	0.000312141	2	
5.25028e-06	0.000314021	2	
5.27103e-06	0.000315904	2	
5.29178e-06	0.000317792	2	
5.31253e-06	0.000319683	2	
5.33328e-06	0.000321578	2	
5.35404e-06	0.000323476	2	
5.37479e-06	0.000325378	2	
5.39554e-06	0.000327284	2	
5.41629e-06	0.000329194	2	
5.43704e-06	0.000331107	2	
5.4578e-06	0.000333024	2	
5.47855e-06	0.000334944	2	
5.4993e-06	0.000336868	2	
5.52005e-06	0.000338796	2	
5.5408e-06	0.000340728	2	
5.56156e-06	0.000342663	2	
5.58231e-06	0.000344601	2	
5.60306e-06	0.000346543	2	
5.62381e-06	0.000348489	2	
5.64456e-06	0.000350439	2	
5.66532e-06	0.000352392	2	
5.68607e-06	0.000354348	2	
5.70682e-06	0.000356308	2	
5.72757e-06	0.000358272	2	
5.74832e-06	0.000360239	2	
5.76908e-06	0.00036221	2	
5.78983e-06	0.000364184	2	
5.81058e-06	0.000366162	2	
5.83133e-06	0.000368144	2	
5.85209e-06	0.000370129	2	
5.87284e-06	0.000372117	2	
5.89359e-06	0.000374109	2	
5.91434e-06	0.000376105	2	
5.93509e-06	0.000378104	2	
5.95585e-06	0.000380106	2	
5.9766e-06	0.000382112	2	
5.99735e-06	0.000384122	2	
6.0181e-06	0.000386134	2	
6.03885e-06	0.000388151	2	
6.05961e-06	0.000390171	2	
6.08036e-06	0.000392194	2	
6.10111e-06	0.000394221	2	
6.12186e-06	0.000396251	2	
6.14261e-06	0.000398285	2	
6.16337e-06	0.000400322	2	
6.18412e-06	0.000402363	2	
6.20487e-06	0.000404407	2	
6.22562e-06	0.000406454	2	
6.24637e-06	0.000408505	2	
6.26713e-06	0.000410559	2	
6.28788e-06	0.000412617	2	
6.30863e-06	0.000414678	2	
6.32938e-06	0.000416742	2	
6.35014e-06	0.00041881	2	
6.37089e-06	0.000420881	2	
6.39164e-06	0.000422956	2	
6.41239e-06	0.000425034	2	
6.43314e-06	0.000427115	2	
6.4539e-06	0.0004292	2	
6.47465e-06	0.000431288	2	
6.4954e-06	0.000433379	2	
6.51615e-06	0.000435474	2	
6.5369e-06	0.000437572	2	
6.55766e-06	0.000439673	2	
6.57841e-06	0.000441778	2	
6.59916e-06	0.000443886	2	
6.61991e-06	0.000445997	2	
6.64066e-06	0.000448112	2	
6.66142e-06	0.00045023	2	
6.68217e-06	0.000452351	2	
6.70292e-06	0.000454475	2	
6.72367e-06	0.000456603	2	
6.74442e-06	0.000458734	2	
6.76518e-06	0.000460869	2	
6.78593e-06	0.000463006	2	
6.80668e-06	0.000465147	2	
6.82743e-06	0.000467292	2	
6.84818e-06	0.000469439	2	
6.86894e-06	0.00047159	2	
6.88969e-06	0.000473744	2	
6.91044e-06	0.000475901	2	
6.93119e-06	0.000478061	2	
6.95195e-06	0.000480225	2	
6.9727e-06	0.000482392	2	
6.99345e-06	0.000484562	2	
7.0142e-06	0.000486736	2	
7.03495e-06	0.000488912	2	
7.05571e-06	0.000491092	2	
7.07646e-06	0.000493275	2	
7.09721e-06	0.000495461	2	
7.11796e-06	0.000497651	2	
7.13871e-06	0.000499843	2	
7.15947e-06	0.000502039	2	
7.18022e-06	0.000504238	2	
7.20097e-06	0.00050644	2	
7.22172e-06	0.000508645	2	
7.24247e-06	0.000510854	2	
7.26323e-06	0.000513066	2	
7.28398e-06	0.00051528	2	
7.30473e-06	0.000517498	2	
7.32548e-06	0.00051972	2	
7.34623e-06	0.000521944	2	
7.36699e-06	0.000524171	2	
7.38774e-06	0.000526402	2	
7.40849e-06	0.000528636	2	
7.42924e-06	0.000530872	2	
7.44999e-06	0.000533112	2	
7.47075e-06	0.000535355	2	
7.4915e-06	0.000537602	2	
7.51225e-06	0.000539851	2	
7.533e-06	0.000542103	2	
7.55376e-06	0.000544359	2	
7.57451e-06	0.000546617	2	
7.59526e-06	0.000548879	2	
7.61601e-06	0.000551144	2	
7.63676e-06	0.000553412	2	
7.65752e-06	0.000555683	2	
7.67827e-06	0.000557957	2	
7.69902e-06	0.000560234	2	
7.71977e-06	0.000562514	2	
7.74052e-06	0.000564797	2	
7.76128e-06	0.000567084	2	
7.78203e-06	0.000569373	2	
7.80278e-06	0.000571666	2	
7.82353e-06	0.000573961	2	
7.84428e-06	0.00057626	2	
7.86504e-06	0.000578561	2	
7.88579e-06	0.000580866	2	
7.90654e-06	0.000583173	2	
7.92729e-06	0.000585484	2	
7.94804e-06	0.000587798	2	
7.9688e-06	0.000590114	2	
7.98955e-06	0.000592434	2	
8.0103e-06	0.000594757	2	
8.03105e-06	0.000597083	2	
8.05181e-06	0.000599411	2	
8.07256e-06	0.000601743	2	
8.09331e-06	0.000604078	2	
8.11406e-06	0.000606416	2	
8.13481e-06	0.000608756	2	
8.15557e-06	0.0006111	2	
8.17632e-06	0.000613447	2	
8.19707e-06	0.000615797	2	
8.21782e-06	0.000618149	2	
8.23857e-06	0.000620505	2	
8.25933e-06	0.000622864	2	
8.28008e-06	0.000625225	2	
8.30083e-06	0.00062759	2	
8.32158e-06	0.000629957	2	
8.34233e-06	0.000632328	2	
8.36309e-06	0.000634701	2	
8.38384e-06	0.000637077	2	
8.40459e-06	0.000639457	2	
8.42534e-06	0.000641839	2	
8.44609e-06	0.000644224	2	
8.46685e-06	0.000646612	2	
8.4876e-06	0.000649003	2	
8.50835e-06	0.000651397	2	
8.5291e-06	0.000653794	2	
8.54985e-06	0.000656194	2	
8.57061e-06	0.000658596	2	
8.59136e-06	0.000661002	2	
8.61211e-06	0.000663411	2	
8.63286e-06	0.000665822	2	
8.65362e-06	0.000668236	2	
8.67437e-06	0.000670654	2	
8.69512e-06	0.000673074	2	
8.71587e-06	0.000675497	2	
8.73662e-06	0.000677923	2	
8.75738e-06	0.000680351	2	
8.77813e-06	0.000682783	2	
8.79888e-06	0.000685217	2	
8.81963e-06	0.000687655	2	
8.84038e-06	0.000690095	2	
8.86114e-06	0.000692538	2	
8.88189e-06	0.000694984	2	
8.90264e-06	0.000697433	2	
8.92339e-06	0.000699885	2	
8.94414e-06	0.000702339	2	
8.9649e-06	0.000704797	2	
8.98565e-06	0.000707257	2	
9.0064e-06	0.00070972	2	
9.02715e-06	0.000712186	2	
9.0479e-06	0.000714655	2	
9.06866e-06	0.000717126	2	
9.08941e-06	0.000719601	2	
9.11016e-06	0.000722078	2	
9.13091e-06	0.000724558	2	
9.15167e-06	0.000727041	2	
9.17242e-06	0.000729527	2	
9.19317e-06	0.000732015	2	
9.21392e-06	0.000734507	2	
9.23467e-06	0.000737001	2	
9.25543e-06	0.000739498	2	
9.27618e-06	0.000741997	2	
9.29693e-06	0.0007445	2	
9.31768e-06	0.000747005	2	
9.33843e-06	0.000749513	2	
9.35919e-06	0.000752024	2	
9.37994e-06	0.000754538	2	
9.40069e-06	0.000757054	2	
9.42144e-06	0.000759574	2	
9.44219e-06	0.000762096	2	
9.46295e-06	0.000764621	2	
9.4837e-06	0.000767148	2	
9.50445e-06	0.000769678	2	
9.5252e-06	0.000772212	2	
9.54595e-06	0.000774747	2	
9.56671e-06	0.000777286	2	
9.58746e-06	0.000779827	2	
9.60821e-06	0.000782372	2	
9.62896e-06	0.000784918	2	
9.64971e-06	0.000787468	2	
9.67047e-06	0.00079002	2	
9.69122e-06	0.000792575	2	
9.71197e-06	0.000795133	2	
9.73272e-06	0.000797694	2	
9.75348e-06	0.000800257	2	
9.77423e-06	0.000802823	2	
9.79498e-06	0.000805392	2	
9.81573e-06	0.000807963	2	
9.83648e-06	0.000810538	2	
9.85724e-06	0.000813115	2	
9.87799e-06	0.000815694	2	
9.89874e-06	0.000818277	2	
9.91949e-06	0.000820862	2	
9.94024e-06	0.000823449	2	
9.961e-06	0.00082604	2	
9.98175e-06	0.000828633	2	
1.00025e-05	0.000831229	2	
1.00233e-05	0.000833827	2	
1.0044e-05	0.000836429	2	
1.00648e-05	0.000839033	2	
1.00855e-05	0.000841639	2	
1.01063e-05	0.000844248	2	
1.0127e-05	0.00084686	2	
1.01478e-05	0.000849475	2	
1.01685e-05	0.000852092	2	
1.01893e-05	0.000854712	2	
1.021e-05	0.000857335	2	
1.02308e-05	0.00085996	2	
1.02515e-05	0.000862588	2	
1.02723e-05	0.000865219	2	
1.0293e-05	0.000867852	2	
1.03138e-05	0.000870488	2	
1.03345e-05	0.000873127	2	
1.03553e-05	0.000875768	2	
1.0376e-05	0.000878412	2	
1.03968e-05	0.000881059	2	
1.04175e-05	0.000883708	2	
1.04383e-05	0.00088636	2	
1.0459e-05	0.000889014	2	
1.04798e-05	0.000891671	2	
1.05006e-05	0.000894331	2	
1.05213e-05	0.000896994	2	
1.05421e-05	0.000899659	2	
1.05628e-05	0.000902326	2	
1.05836e-05	0.000904996	2	
1.06043e-05	0.000907669	2	
1.06251e-05	0.000910345	2	
1.06458e-05	0.000913023	2	
1.06666e-05	0.000915704	2	
1.06873e-05	0.000918387	2	
1.07081e-05	0.000921073	2	
1.07288e-05	0.000923761	2	
1.07496e-05	0.000926452	2	
1.07703e-05	0.000929146	2	
1.07911e-05	0.000931843	2	
1.08118e-05	0.000934541	2	
1.08326e-05	0.000937243	2	
1.08533e-05	0.000939947	2	
1.08741e-05	0.000942654	2	
1.08948e-05	0.000945363	2	
1.09156e-05	0.000948075	2	
1.09363e-05	0.000950789	2	
1.09571e-05	0.000953506	2	
1.09778e-05	0.000956226	2	
1.09986e-05	0.000958948	2	
1.10194e-05	0.000961673	2	
1.10401e-05	0.0009644	2	
1.10609e-05	0.00096713	2	
1.10816e-05	0.000969862	2	
1.11024e-05	0.000972597	2	
1.11231e-05	0.000975335	2	
1.11439e-05	0.000978075	2	
1.11646e-05	0.000980818	2	
1.11854e-05	0.000983563	2	
1.12061e-05	0.00098631	2	
1.12269e-05	0.000989061	2	
1.12476e-05	0.000991814	2	
1.12684e-05	0.000994569	2	
1.12891e-05	0.000997327	2	
1.13099e-05	0.00100009	2	
1.13306e-05	0.00100285	2	
1.13514e-05	0.00100562	2	
1.13721e-05	0.00100838	2	
1.13929e-05	0.00101115	2	
1.14136e-05	0.00101393	2	
1.14344e-05	0.0010167	2	
1.14551e-05	0.00101948	2	
1.14759e-05	0.00102226	2	
1.14966e-05	0.00102504	2	
1.15174e-05	0.00102783	2	
1.15382e-05	0.00103062	2	
1.15589e-05	0.00103341	2	
1.15797e-05	0.0010362	2	
1.16004e-05	0.001039	2	
1.16212e-05	0.0010418	2	
1.16419e-05	0.0010446	2	
1.16627e-05	0.0010474	2	
1.16834e-05	0.00105021	2	
1.17042e-05	0.00105301	2	
1.17249e-05	0.00105582	2	
1.17457e-05	0.00105864	2	
1.17664e-05	0.00106145	2	
1.17872e-05	0.00106427	2	
1.18079e-05	0.00106709	2	
1.18287e-05	0.00106992	2	
1.18494e-05	0.00107274	2	
1.18702e-05	0.00107557	2	
1.18909e-05	0.0010784	2	
1.19117e-05	0.00108123	2	
1.19324e-05	0.00108407	2	
1.19532e-05	0.00108691	2	
1.19739e-05	0.00108975	2	
1.19947e-05	0.00109259	2	
1.20155e-05	0.00109543	2	
1.20362e-05	0.00109828	2	
1.2057e-05	0.00110113	2	
1.20777e-05	0.00110399	2	
1.20985e-05	0.00110684	2	
1.21192e-05	0.0011097	2	
1.214e-05	0.00111256	2	
1.21607e-05	0.00111542	2	
1.21815e-05	0.00111829	2	
1.22022e-05	0.00112115	2	
1.2223e-05	0.00112402	2	
1.22437e-05	0.00112689	2	
1.22645e-05	0.00112977	2	
1.22852e-05	0.00113265	2	
1.2306e-05	0.00113553	2	
1.23267e-05	0.00113841	2	
1.23475e-05	0.00114129	2	
1.23682e-05	0.00114418	2	
1.2389e-05	0.00114707	2	
1.24097e-05	0.00114996	2	
1.24305e-05	0.00115285	2	
1.24512e-05	0.00115575	2	
1.2472e-05	0.00115865	2	
1.24927e-05	0.00116155	2	
1.25135e-05	0.00116445	2	
1.25343e-05	0.00116736	2	
1.2555e-05	0.00117027	2	
1.25758e-05	0.00117318	2	
1.25965e-05	0.00117609	2	
1.26173e-05	0.00117901	2	
1.2638e-05	0.00118193	2	
1.26588e-05	0.00118485	2	
1.26795e-05	0.00118777	2	
1.27003e-05	0.0011907	2	
1.2721e-05	0.00119362	2	
1.27418e-05	0.00119655	2	
1.27625e-05	0.00119949	2	
1.27833e-05	0.00120242	2	
1.2804e-05	0.00120536	2	
1.28248e-05	0.0012083	2	
1.28455e-05	0.00121124	2	
1.28663e-05	0.00121418	2	
1.2887e-05	0.00121713	2	
1.29078e-05	0.00122008	2	
1.29285e-05	0.00122303	2	
1.29493e-05	0.00122599	2	
1.297e-05	0.00122894	2	
1.29908e-05	0.0012319	2	
1.30116e-05	0.00123486	2	
1.30323e-05	0.00123783	2	
1.30531e-05	0.00124079	2	
1.30738e-05	0.00124376	2	
1.30946e-05	0.00124673	2	
1.31153e-05	0.0012497	2	
1.31361e-05	0.00125268	2	
1.31568e-05	0.00125565	2	
1.31776e-05	0.00125863	2	
1.31983e-05	0.00126162	2	
1.32191e-05	0.0012646	2	
1.32398e-05	0.00126759	2	
1.32606e-05	0.00127058	2	
1.32813e-05	0.00127357	2	
1.33021e-05	0.00127656	2	
1.33228e-05	0.00127956	2	
1.33436e-05	0.00128256	2	
1.33643e-05	0.00128556	2	
1.33851e-05	0.00128856	2	
1.34058e-05	0.00129157	2	
1.34266e-05	0.00129458	2	
1.34473e-05	0.00129759	2	
1.34681e-05	0.0013006	2	
1.34888e-05	0.00130361	2	
1.35096e-05	0.00130663	2	
1.35304e-05	0.00130965	2	
1.35511e-05	0.00131267	2	
1.35719e-05	0.0013157	2	
1.35926e-05	0.00131872	2	
1.36134e-05	0.00132175	2	
1.36341e-05	0.00132478	2	
1.36549e-05	0.00132781	2	
1.36756e-05	0.00133085	2	
1.36964e-05	0.00133389	2	
1.37171e-05	0.00133693	2	
1.37379e-05	0.00133997	2	
1.37586e-05	0.00134302	2	
1.37794e-05	0.00134606	2	
1.38001e-05	0.00134911	2	
1.38209e-05	0.00135216	2	
1.38416e-05	0.00135522	2	
1.38624e-05	0.00135827	2	
1.38831e-05	0.00136133	2	
1.39039e-05	0.00136439	2	
1.39246e-05	0.00136746	2	
1.39454e-05	0.00137052	2	
1.39661e-05	0.00137359	2	
1.39869e-05	0.00137666	2	
1.40077e-05	0.00137973	2	
1.40284e-05	0.00138281	2	
1.40492e-05	0.00138588	2	
1.40699e-05	0.00138896	2	
1.40907e-05	0.00139205	2	
1.41114e-05	0.00139513	2	
1.41322e-05	0.00139821	2	
1.41529e-05	0.0014013	2	
1.41737e-05	0.00140439	2	
1.41944e-05	0.00140749	2	
1.42152e-05	0.00141058	2	
1.42359e-05	0.00141368	2	
1.42567e-05	0.00141678	2	
1.42774e-05	0.00141988	2	
1.42982e-05	0.00142298	2	
1.43189e-05	0.00142609	2	
1.43397e-05	0.0014292	2	
1.43604e-05	0.00143231	2	
1.43812e-05	0.00143542	2	
1.44019e-05	0.00143854	2	
1.44227e-05	0.00144166	2	
1.44434e-05	0.00144478	2	
1.44642e-05	0.0014479	2	
1.44849e-05	0.00145102	2	
1.45057e-05	0.00145415	2	
1.45265e-05	0.00145728	2	
1.45472e-05	0.00146041	2	
1.4568e-05	0.00146354	2	
1.45887e-05	0.00146668	2	
1.46095e-05	0.00146981	2	
1.46302e-05	0.00147295	2	
1.4651e-05	0.0014761	2	
1.46717e-05	0.00147924	2	
1.46925e-05	0.00148239	2	
1.47132e-05	0.00148554	2	
1.4734e-05	0.00148869	2	
1.47547e-05	0.00149184	2	
1.47755e-05	0.001495	2	
1.47962e-05	0.00149815	2	
1.4817e-05	0.00150131	2	
1.48377e-05	0.00150447	2	
1.48585e-05	0.00150764	2	
1.48792e-05	0.00151081	2	
1.49e-05	0.00151397	2	
1.49207e-05	0.00151715	2	
1.49415e-05	0.00152032	2	
1.49622e-05	0.00152349	2	
1.4983e-05	0.00152667	2	
1.50038e-05	0.00152985	2	
1.50245e-05	0.00153303	2	
1.50453e-05	0.00153622	2	
1.5066e-05	0.0015394	2	
1.50868e-05	0.00154259	2	
1.51075e-05	0.00154578	2	
1.51283e-05	0.00154898	2	
1.5149e-05	0.00155217	2	
1.51698e-05	0.00155537	2	
1.51905e-05	0.00155857	2	
1.52113e-05	0.00156177	2	
1.5232e-05	0.00156497	2	
1.52528e-05	0.00156818	2	
1.52735e-05	0.00157139	2	
1.52943e-05	0.0015746	2	
1.5315e-05	0.00157781	2	
1.53358e-05	0.00158103	2	
1.53565e-05	0.00158424	2	
1.53773e-05	0.00158746	2	
1.5398e-05	0.00159068	2	
1.54188e-05	0.00159391	2	
1.54395e-05	0.00159713	2	
1.54603e-05	0.00160036	2	
1.5481e-05	0.00160359	2	
1.55018e-05	0.00160682	2	
1.55226e-05	0.00161006	2	
1.55433e-05	0.00161329	2	
1.55641e-05	0.00161653	2	
1.55848e-05	0.00161977	2	
1.56056e-05	0.00162301	2	
1.56263e-05	0.00162626	2	
1.56471e-05	0.00162951	2	
1.56678e-05	0.00163276	2	
1.56886e-05	0.00163601	2	
1.57093e-05	0.00163926	2	
1.57301e-05	0.00164252	2	
1.57508e-05	0.00164578	2	
1.57716e-05	0.00164904	2	
1.57923e-05	0.0016523	2	
1.58131e-05	0.00165556	2	
1.58338e-05	0.00165883	2	
1.58546e-05	0.0016621	2	
1.58753e-05	0.00166537	2	
1.58961e-05	0.00166864	2	
1.59168e-05	0.00167192	2	
1.59376e-05	0.00167519	2	
1.59583e-05	0.00167847	2	
1.59791e-05	0.00168175	2	
1.59998e-05	0.00168504	2	
1.60206e-05	0.00168832	2	
1.60414e-05	0.00169161	2	
1.60621e-05	0.0016949	2	
1.60829e-05	0.00169819	2	
1.61036e-05	0.00170149	2	
1.61244e-05	0.00170479	2	
1.61451e-05	0.00170808	2	
1.61659e-05	0.00171138	2	
1.61866e-05	0.00171469	2	
1.62074e-05	0.00171799	2	
1.62281e-05	0.0017213	2	
1.62489e-05	0.00172461	2	
1.62696e-05	0.00172792	2	
1.62904e-05	0.00173123	2	
1.63111e-05	0.00173455	2	
1.63319e-05	0.00173787	2	
1.63526e-05	0.00174119	2	
1.63734e-05	0.00174451	2	
1.63941e-05	0.00174783	2	
1.64149e-05	0.00175116	2	
1.64356e-05	0.00175449	2	
1.64564e-05	0.00175782	2	
1.64771e-05	0.00176115	2	
1.64979e-05	0.00176448	2	
1.65187e-05	0.00176782	2	
1.65394e-05	0.00177116	2	
1.65602e-05	0.0017745	2	
1.65809e-05	0.00177784	2	
1.66017e-05	0.00178119	2	
1.66224e-05	0.00178453	2	
1.66432e-05	0.00178788	2	
1.66639e-05	0.00179123	2	
1.66847e-05	0.00179459	2	
